ad_id,Unique ID,segment,scrape_date,created_date,updated_date,Estate,saleable_area_ft2,gross_area_ft2,price_hkdm,rent_hkd,Duplicated,pricechange,latest_date_filter
2781588,27815882023-09-21,Residential,2023-09-21,2023-09-09,2023-09-09,New Town Plaza PHASE III New Territories Shatin Block and Unit: Block 3- (Wai Lan Court) C Building age: 32 Year Show more info about the Estate New Town Plaza,578.0,683.0,9.0,,N,False,Y
2781590,27815902023-09-21,Residential,2023-09-21,2023-09-09,2023-09-09,Holford Gardens New Territories Tai Wai Block and Unit: Block 2- (Fook Hei Court) K Show more info about the Estate Holford Gardens,453.0,522.0,5.3,,N,False,Y
2781646,27816462023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,"The Hillgrove New Territories Tuen Mun Castle Peak Road Block and Unit: Ground Floor,CRESCENT VII Show more info about the Estate The Hillgrove",1208.0,1650.0,14.98,,N,False,Y
2781644,27816442023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,"Victoria Skye Kowloon Kai Tak Block and Unit: Unit L,Mid Floor,OCEAN WAVES TOWER 3 Building age: 5 Year Show more info about the Estate Victoria Skye",276.0,,5.96,,N,False,Y
2781643,27816432023-09-21,Residential,2023-09-21,2023-09-10,2023-09-16,"Sunrise Villa Kowloon To Kwa Wan Block and Unit: Mid Floor,Sunrise Villa Building age: 21 Year Show more info about the Estate Sunrise Villa",534.0,,7.9,,N,True,Y
2781642,27816422023-09-21,Residential,2023-09-21,2023-09-10,2023-09-16,"My Place Kowloon To Kwa Wan Block and Unit: Low Floor,My Place Building age: 5 Year Show more info about the Estate My Place",250.0,,3.98,,N,False,Y
2781638,27816382023-09-21,Residential,2023-09-21,2023-09-10,2023-09-16,"Victoria Skye Kowloon Kai Tak Block and Unit: Low Floor,OCEAN WAVES TOWER 2 Building age: 5 Year Show more info about the Estate Victoria Skye",472.0,,9.68,,N,False,Y
2781628,27816282023-09-21,Residential,2023-09-21,2023-09-09,2023-09-09,"Wing Fai Building Kowloon Mong Kok Block and Unit: High Floor,Wing Fai Building Show more info about the Estate Wing Fai Building",552.0,,6.45,,N,False,Y
2781626,27816262023-09-21,Residential,2023-09-21,2023-09-09,2023-09-09,Twin Regency New Territories Yuen Long Block and Unit: 2B Building age: 6 Year Show more info about the Estate Twin Regency,369.0,,4.5,,N,False,Y
2781625,27816252023-09-21,Residential,2023-09-21,2023-09-09,2023-09-15,Kingswood Villas KENSWOOD New Territories Tin Shui Wai Block and Unit: Block 4 Room E Building age: 26 Year Show more info about the Estate Kingswood Villas,446.0,581.0,4.3,,N,False,Y
2781624,27816242023-09-21,Residential,2023-09-21,2023-09-09,2023-09-09,The Met. Acappella New Territories Tai Wai Block and Unit: 1 Wing D07 Building age: 4 Year Show more info about the Estate The Met. Acappella,252.0,,4.4,,N,False,Y
2781622,27816222023-09-21,Residential,2023-09-21,2023-09-09,2023-09-09,Kam Sheung Road New Territories Yuen Long Block and Unit: full layer Building age: 3 Year,,700.0,4.5,,N,False,Y
2781621,27816212023-09-21,Residential,2023-09-21,2023-09-09,2023-09-16,Ori New Territories Tuen Mun Block and Unit: 1G Building age: 5 Year Show more info about the Estate Ori,264.0,,2.79,,N,False,Y
2781620,27816202023-09-21,Residential,2023-09-21,2023-09-09,2023-09-09,"The Bloomsway THE LAGUNA New Territories Tuen Mun Castle Peak Road Block and Unit: High Floor,TOWER 8,THE LAGUNA Building age: 4 Year Show more info about the Estate The Bloomsway",381.0,,5.3,,N,False,Y
2781618,27816182023-09-21,Residential,2023-09-21,2023-09-09,2023-09-09,"Vianni Cove New Territories Tin Shui Wai Block and Unit: Room C, Tower 1 Building age: 19 Year Show more info about the Estate Vianni Cove",553.0,732.0,5.0,,N,False,Y
2781616,27816162023-09-21,Residential,2023-09-21,2023-09-09,2023-09-09,Vista Paradiso New Territories Ma On Shan Block and Unit: 09G Building age: 25 Year Show more info about the Estate Vista Paradiso,484.0,601.0,6.1,,N,False,Y
2781614,27816142023-09-21,Residential,2023-09-21,2023-09-09,2023-09-09,"The Reach New Territories Yuen Long Block and Unit: Flat E, Tower 1 Building age: 10 Year Show more info about the Estate The Reach",355.0,492.0,3.95,,N,False,Y
2781612,27816122023-09-21,Residential,2023-09-21,2023-09-09,2023-09-09,"Jubilee Garden New Territories Fotan Block and Unit: Unit E,Mid Floor,BLOCK 7 Building age: 37 Year Show more info about the Estate Jubilee Garden",506.0,,6.19,,N,False,Y
2781604,27816042023-09-21,Residential,2023-09-21,2023-09-09,2023-09-14,Wing Ning Building Kowloon Cheung Sha Wan Block and Unit: Tower A low floor Building age: 39 Year Show more info about the Estate Wing Ning Building,239.0,350.0,3.0,,N,True,Y
2781600,27816002023-09-21,Residential,2023-09-21,2023-09-09,2023-09-09,Ching Tai Court New Territories Tsing Yi Block and Unit: Tower A 2 Building age: 35 Year Show more info about the Estate Ching Tai Court,554.0,712.0,6.68,,N,False,Y
2781597,27815972023-09-21,Residential,2023-09-21,2023-09-09,2023-09-09,Ocean Pride Ocean Pride New Territories Tsuen Wan Block and Unit: 6 seat A Building age: 4 Year Show more info about the Estate Ocean Pride,754.0,,15.0,,N,False,Y
2781595,27815952023-09-21,Residential,2023-09-21,2023-09-09,2023-09-09,Castello New Territories Shatin Block and Unit: Block 8 C Building age: 23 Year Show more info about the Estate Castello,873.0,1095.0,9.2,,N,False,Y
2781593,27815932023-09-21,Residential,2023-09-21,2023-09-09,2023-09-09,New Town Plaza PHASE III New Territories Shatin Block and Unit: Block 1- (Hoi Tung House) D Building age: 31 Year Show more info about the Estate New Town Plaza,1018.0,1186.0,15.0,,N,False,Y
2781762,27817622023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,Sun Fat Building HK Island Tai Hang Block and Unit: full layer Show more info about the Estate Sun Fat Building,450.0,,5.8,,N,False,Y
2781764,27817642023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,St Martin Phase 1 New Territories Tai Po Block and Unit: 7 seats B1 Building age: 3 Year Show more info about the Estate St Martin,629.0,,8.8,,N,False,Y
2781765,27817652023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,"One Regent Place New Territories Yuen Long Block and Unit: Flat B, Tower 2 Building age: 11 Year Show more info about the Estate One Regent Place",353.0,461.0,4.8,,N,False,Y
2781896,27818962023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,"Yan On Building Kowloon Mong Kok Block and Unit: High Floor,BLOCK A Building age: 49 Year Show more info about the Estate Yan On Building",774.0,,9.28,,N,False,Y
2781924,27819242023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,"Ocean Shores New Territories Tseung Kwan O Block and Unit: Room F, Block 10, Phase 2 Building age: 20 Year Show more info about the Estate Ocean Shores",498.0,683.0,7.7,,N,False,Y
2781920,27819202023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,"Po Sun Mansion Kowloon Hung Hom Block and Unit: Unit B,Mid Floor,Po Sun Mansion Building age: 31 Year Show more info about the Estate Po Sun Mansion",418.0,,5.8,,N,False,Y
2781916,27819162023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,Glorious Peak New Territories Sheung Shui Block and Unit: Peak F Building age: 16 Year Show more info about the Estate Glorious Peak,404.0,553.0,4.5,,N,False,Y
2781914,27819142023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,"Laguna City Kowloon Lam Tin Block and Unit: High Floor,BLOCK 4 Show more info about the Estate Laguna City",517.0,639.0,6.8,,N,False,Y
2781908,27819082023-09-21,Residential,2023-09-21,2023-09-10,2023-09-20,Hampton Place Kowloon Olympic Block and Unit: 3A Building age: 20 Year Show more info about the Estate Hampton Place,477.0,641.0,8.1,,N,False,Y
2781907,27819072023-09-21,Residential,2023-09-21,2023-09-10,2023-09-20,Manhattan Hill Kowloon Mei Foo Block and Unit: 6 seats D Show more info about the Estate Manhattan Hill,538.0,716.0,11.05,,N,True,Y
2781906,27819062023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,"Grand Central Phase 1 Kowloon Kwun Tong Block and Unit: Mid Floor,TOWER 1,PHASE 1 Building age: 2 Year Show more info about the Estate Grand Central",758.0,,14.38,,N,False,Y
2781905,27819052023-09-21,Residential,2023-09-21,2023-09-10,2023-09-20,"Downtown 38 Kowloon To Kwa Wan Block and Unit: Unit E,Mid Floor,Downtown 38 Building age: 3 Year Show more info about the Estate Downtown 38",304.0,,5.65,,N,True,Y
2781901,27819012023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,King Lam Estate New Territories Tseung Kwan O Block and Unit: Jingnan Building 10 Show more info about the Estate King Lam Estate,407.0,,2.0,,N,False,Y
2781897,27818972023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,8 Baker Court Kowloon Hung Hom Block and Unit: Show more info about the Estate 8 Baker Court,252.0,,3.58,,N,False,Y
2781895,27818952023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,Sky Tower Kowloon To Kwa Wan Block and Unit: Block 2B Building age: 19 Year Show more info about the Estate Sky Tower,664.0,885.0,12.38,,N,False,Y
2781868,27818682023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,"Double Cove PHASE 4 New Territories Ma On Shan Block and Unit: Unit G,High Floor,BLOCK 8,PHASE 4 Building age: 6 Year Show more info about the Estate Double Cove",553.0,,8.8,,N,False,Y
2781889,27818892023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,"Classical Gardens New Territories Tai Po Block and Unit: Room E, Tower 1, Phase 2 Building age: 26 Year Show more info about the Estate Classical Gardens",547.0,682.0,6.2,,N,False,Y
2781888,27818882023-09-21,Residential,2023-09-21,2023-09-10,2023-09-16,Village New Territories Tsuen Wan Block and Unit: full layer,,700.0,5.5,,N,True,Y
2781885,27818852023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,My Place Kowloon To Kwa Wan Block and Unit: F Building age: 7 Year Show more info about the Estate My Place,255.0,,4.4,,N,False,Y
2781883,27818832023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,Village New Territories Tsuen Wan Block and Unit: full layer,,700.0,4.48,,N,False,Y
2781882,27818822023-09-21,Residential,2023-09-21,2023-09-10,2023-09-16,"Tung Yan Court HK Island Shaukeiwan Block and Unit: Mid Floor,BLOCK B Building age: 24 Year Show more info about the Estate Tung Yan Court",527.0,,4.68,,N,True,Y
2781879,27818792023-09-21,Residential,2023-09-21,2023-09-10,2023-09-15,"Laguna Verde LAGUNA GRANDE Kowloon Hung Hom Block and Unit: Unit B,Low Floor,TOWER 16,LAGUNA GRANDE Building age: 22 Year Show more info about the Estate Laguna Verde",1101.0,,20.5,,N,True,Y
2781876,27818762023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,"Honour Building Kowloon To Kwa Wan Block and Unit: Low Floor,BLOCK B Building age: 49 Year Show more info about the Estate Honour Building",318.0,,3.8,,N,False,Y
2781875,27818752023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,Downtown 38 Kowloon To Kwa Wan Block and Unit: L Building age: 3 Year Show more info about the Estate Downtown 38,309.0,,6.5,,N,False,Y
2781873,27818732023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,"Bayshore Towers New Territories Ma On Shan Block and Unit: Unit C,Low Floor,TOWER 4 Building age: 29 Year Show more info about the Estate Bayshore Towers",389.0,530.0,6.08,,N,False,Y
2781872,27818722023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,Inverness Villa Kowloon Kowloon Tong Block and Unit: Tower B 3 Building age: 46 Year Show more info about the Estate Inverness Villa,537.0,640.0,9.99,,N,False,Y
2781926,27819262023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,Nan Fung Plaza New Territories Tseung Kwan O Block and Unit: 5-seat G Building age: 24 Year Show more info about the Estate Nan Fung Plaza,375.0,511.0,5.88,,N,False,Y
2781931,27819312023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,Carado Garden New Territories Tai Wai Block and Unit: 4 seats J Building age: 34 Year Show more info about the Estate Carado Garden,593.0,667.0,6.488,,N,False,Y
2781933,27819332023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,St Martin Phase 1 New Territories Tai Po Block and Unit: 2 seats A6 Building age: 3 Year Show more info about the Estate St Martin,732.0,,11.2,,N,False,Y
2781934,27819342023-09-21,Residential,2023-09-21,2023-09-10,2023-09-11,"Wing Fok Centre New Territories Fanling Block and Unit: Unit K,Mid Floor,TOWER 6 Building age: 30 Year Show more info about the Estate Wing Fok Centre",431.0,,2.48,,N,False,Y
2781982,27819822023-09-21,Residential,2023-09-21,2023-09-10,2023-09-18,The Riverpark New Territories Tai Wai Block and Unit: 5 seat A Building age: 10 Year Show more info about the Estate The Riverpark,1170.0,1530.0,18.28,,N,True,Y
2781981,27819812023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,Altissimo New Territories Ma On Shan Block and Unit: 5 seats E Building age: 2 Year Show more info about the Estate Altissimo,309.0,,5.17,,N,False,Y
2781979,27819792023-09-21,Residential,2023-09-21,2023-09-10,2023-09-15,Village New Territories Yuen Long Block and Unit: 73A Building age: 5 Year,2100.0,,14.8,,N,False,Y
2781970,27819702023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,"Yuet Wu Villa New Territories Tuen Mun Block and Unit: Room K, Block 6 Building age: 30 Year Show more info about the Estate Yuet Wu Villa",431.0,517.0,3.7,,N,False,Y
2781968,27819682023-09-21,Residential,2023-09-21,2023-09-10,2023-09-11,The Beaumount Phase 2 New Territories Tseung Kwan O Block and Unit: 1 Tower D Building age: 10 Year Show more info about the Estate The Beaumount,747.0,,8.3,,N,False,Y
2781967,27819672023-09-21,Residential,2023-09-21,2023-09-10,2023-09-14,Royal Ascot New Territories Fotan Block and Unit: Block 01 E Building age: 27 Year Show more info about the Estate Royal Ascot,1373.0,1623.0,15.92,,N,True,Y
2781966,27819662023-09-21,Residential,2023-09-21,2023-09-10,2023-09-16,"Kornhill Garden HK Island Quarry Bay Block and Unit: Low Floor,BLOCK 4 Building age: 36 Year Show more info about the Estate Kornhill Garden",484.0,587.0,6.5,,N,True,Y
2781965,27819652023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,Classical Gardens PHASE III New Territories Tai Po Block and Unit: 23A Building age: 26 Year Show more info about the Estate Classical Gardens,513.0,645.0,6.0,,N,False,Y
2781959,27819592023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,"Tung Fat Building HK Island North Point Block and Unit: High Floor,BLOCK A Building age: 59 Year Show more info about the Estate Tung Fat Building",606.0,,5.8,,N,False,Y
2781956,27819562023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,Kingswood Villas MAYWOOD New Territories Tin Shui Wai Block and Unit: Tower 03B Building age: 26 Year Show more info about the Estate Kingswood Villas,623.0,815.0,5.4,,N,False,Y
2781952,27819522023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,Fairview Park New Territories Yuen Long Block and Unit: 10 Show more info about the Estate Fairview Park,1035.0,1050.0,12.5,,N,False,Y
2781951,27819512023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,Cullinan West PHASE 2A Kowloon Nam Cheong Block and Unit: 1B Tower A Building age: 5 Year Show more info about the Estate Cullinan West,532.0,,13.2,,N,False,Y
2781949,27819492023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,Castello New Territories Shatin Block and Unit: 1 Block A Building age: 24 Year Show more info about the Estate Castello,547.0,718.0,7.1,,N,False,Y
2781948,27819482023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,"Kam Yu Mansion HK Island Sheung Wan Block and Unit: Mid Floor,NO.3 Building age: 32 Year Show more info about the Estate Kam Yu Mansion",490.0,,7.2,,N,False,Y
2781947,27819472023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,The Palazzo New Territories Fotan Block and Unit: Tower 11B Building age: 14 Year Show more info about the Estate The Palazzo,925.0,1186.0,18.8,,N,False,Y
2781946,27819462023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,"Lik Sang Court Kowloon Sham Shui Po Block and Unit: Mid Floor,Lik Sang Court Building age: 26 Year Show more info about the Estate Lik Sang Court",324.0,,4.78,,N,False,Y
2781944,27819442023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,"City One Shatin Phase 5 New Territories Shatin Block and Unit: High Floor,BLOCK 52,5期 Building age: 36 Year Show more info about the Estate City One Shatin",304.0,,4.6,,N,False,Y
2781942,27819422023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,Dragons Range COURT A New Territories Shatin Block and Unit: 1 seat G Building age: 7 Year Show more info about the Estate Dragons Range,665.0,,7.5,,N,False,Y
2781941,27819412023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,"Casa Marina CASA MARINA II New Territories Tai Po Block and Unit: Whole Block,CASA MARINA II Building age: 23 Year Show more info about the Estate Casa Marina",1953.0,3489.0,25.8,,N,False,Y
2781939,27819392023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,Carado Garden New Territories Tai Wai Block and Unit: 1 M Building age: 34 Year Show more info about the Estate Carado Garden,482.0,543.0,5.65,,N,False,Y
2781935,27819352023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,St Martin Phase 2 New Territories Tai Po Block and Unit: 11 seats B5 Building age: 3 Year Show more info about the Estate St Martin,465.0,,7.0,,N,False,Y
2781870,27818702023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,"Man Wai Building Kowloon Jordan Block and Unit: Mid Floor,Man Wai Building Building age: 58 Year Show more info about the Estate Man Wai Building",720.0,,7.68,,N,False,Y
2781867,27818672023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,Park Island Phase 3 Islands Ma Wan Block and Unit: Block 20HRoom Show more info about the Estate Park Island,490.0,653.0,5.05,,N,False,Y
2781767,27817672023-09-21,Residential,2023-09-21,2023-09-10,2023-09-10,"Palatial Coast Grand Pacific View New Territories Tuen Mun Castle Peak Road Block and Unit: Mid Floor,BLOCK 2,浪琴軒 Building age: 24 Year Show more info about the Estate Palatial Coast",1212.0,1510.0,11.0,,N,False,Y
